Name,Position,Age,Season,Player_nat,Left_team,Left_league,Left_team_nat,Joined_team,Joined_league,Joined_nat,Fee,Loan_or_not,Face_img
Paddy McNair,Centre-Back,23,18/19,Northern Ireland,Sunderland,League One,England,Middlesbrough,Championship,England,€5.70m,False,https://img.a.transfermarkt.technology/portrait/medium/167268-1464948663.jpg?lm=1
Ivan Toney,Centre-Forward,24,20/21,England/Jamaica,Peterborough,League One,England,Brentford,Championship,England,€5.60m,False,https://img.a.transfermarkt.technology/portrait/medium/251664-1625060492.jpg?lm=1
Fabio Borini,Left Winger,27,18/19,Italy,Sunderland,League One,England,AC Milan,Serie A,Italy,€5.50m,False,https://img.a.transfermarkt.technology/portrait/medium/96754-1596108934.jpg?lm=1
Dwight Gayle,Centre-Forward,23,13/14,England/Jamaica,Peterborough,League One,England,Crystal Palace,Premier League,England,€5.30m,False,https://img.a.transfermarkt.technology/portrait/medium/196522-1491832035.jpg?lm=1
Massimo Luongo,Central Midfield,22,15/16,Australia/Italy,Swindon Town,League One,England,QPR,Championship,England,€4.28m,False,https://img.a.transfermarkt.technology/portrait/medium/181687-1487088093.jpg?lm=1
Sam McCallum,Left-Back,19,19/20,England,Coventry,League One,England,Norwich,Premier League,England,€4.15m,False,https://img.a.transfermarkt.technology/portrait/medium/618901-1580814719.jpg?lm=1
Jeremain Lens,Right Winger,30,18/19,Netherlands/Suriname,Sunderland,League One,England,Besiktas,Süper Lig,Turkey,€4.09m,False,https://img.a.transfermarkt.technology/portrait/medium/38497-1568300883.JPG?lm=1
Matt Clarke,Centre-Back,22,19/20,England,Portsmouth,League One,England,Brighton,Premier League,England,€3.90m,False,https://img.a.transfermarkt.technology/portrait/medium/307497-1556274159.jpg?lm=1
Matthew Lowton,Right-Back,23,12/13,England,Sheff Utd,League One,England,Aston Villa,Premier League,England,€3.75m,False,https://img.a.transfermarkt.technology/portrait/medium/102258-1410951299.jpg?lm=1
Leon Barnett,Centre-Back,21,07/08,England/Jamaica,Luton,League One,England,West Brom,Championship,England,€3.75m,False,https://img.a.transfermarkt.technology/portrait/medium/s_33484_990_2009_1.jpg?lm=1
Callum Wilson,Centre-Forward,22,14/15,England,Coventry,League One,England,Bournemouth,Championship,England,€3.70m,False,https://img.a.transfermarkt.technology/portrait/medium/123682-1475741905.jpg?lm=1
Luke Varney,Centre-Forward,24,07/08,England,Crewe Alexandra,League One,England,Charlton,Championship,England,€3.70m,False,https://img.a.transfermarkt.technology/portrait/medium/s_14177_399_2013_11_07_1.jpg?lm=1
Wayne Hennessey,Goalkeeper,27,13/14,Wales,Wolves,League One,England,Crystal Palace,Premier League,England,€3.65m,False,https://img.a.transfermarkt.technology/portrait/medium/45494-1456302077.jpg?lm=1
Kemar Roofe,Centre-Forward,23,16/17,Jamaica/England,Oxford United,League One,England,Leeds,Championship,England,€3.50m,False,https://img.a.transfermarkt.technology/portrait/medium/141350-1482246151.jpg?lm=1
Jack Marriott,Centre-Forward,23,18/19,England,Peterborough,League One,England,Derby,Championship,England,€3.40m,False,https://img.a.transfermarkt.technology/portrait/medium/268746-1520421532.jpg?lm=1
Will Grigg,Centre-Forward,27,18/19,Northern Ireland/England,Wigan,Championship,England,Sunderland,League One,England,€3.40m,False,https://img.a.transfermarkt.technology/portrait/medium/106676-1467209735.jpg?lm=1
Nicky Maynard,Centre-Forward,21,08/09,England,Crewe Alexandra,League One,England,Bristol City,Championship,England,€3.37m,False,https://img.a.transfermarkt.technology/portrait/medium/s_39705_603_2013_04_17_1.jpg?lm=1
Conor Washington,Centre-Forward,23,15/16,Northern Ireland/England,Peterborough,League One,England,QPR,Championship,England,€3.30m,False,https://img.a.transfermarkt.technology/portrait/medium/249815-1453215604.jpg?lm=1
David Cotterill,Right Winger,18,06/07,Wales,Bristol City,League One,England,Wigan,Premier League,England,€3.20m,False,https://img.a.transfermarkt.technology/portrait/medium/40207-1464944193.jpg?lm=1
Harry Maguire,Centre-Back,21,14/15,England,Sheff Utd,League One,England,Hull City,Premier League,England,€3.15m,False,https://img.a.transfermarkt.technology/portrait/medium/177907-1520608280.jpg?lm=1
Rob Holding,Centre-Back,20,16/17,England,Bolton,League One,England,Arsenal,Premier League,England,€3.00m,False,https://img.a.transfermarkt.technology/portrait/medium/253341-1469196379.jpg?lm=1
Jóhann Berg Gudmundsson,Right Winger,25,16/17,Iceland,Charlton,League One,England,Burnley,Premier League,England,€3.00m,False,https://img.a.transfermarkt.technology/portrait/medium/89231-1462872951.jpg?lm=1
Zach Clough,Second Striker,21,16/17,England,Bolton,League One,England,Nottm Forest,Championship,England,€2.90m,False,https://img.a.transfermarkt.technology/portrait/medium/246351-1475846138.jpg?lm=1
Ezri Konsa,Centre-Back,20,18/19,England/DR Congo,Charlton,League One,England,Brentford,Championship,England,€2.85m,False,https://img.a.transfermarkt.technology/portrait/medium/413403-1538465639.jpg?lm=1
Sam Baldock,Centre-Forward,22,11/12,England/Greece,MK Dons,League One,England,West Ham,Championship,England,€2.80m,False,https://img.a.transfermarkt.technology/portrait/medium/67211-1544623122.jpg?lm=1
Rob Dickie,Centre-Back,24,20/21,England,Oxford United,League One,England,QPR,Championship,England,€2.70m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Jamal Lowe,Right Winger,25,19/20,Jamaica/England,Portsmouth,League One,England,Wigan,Championship,England,€2.70m,False,https://img.a.transfermarkt.technology/portrait/medium/239949-1596803924.jpg?lm=1
Marvin Johnson,Left Midfield,26,17/18,England,Oxford United,League One,England,Middlesbrough,Championship,England,€2.70m,False,https://img.a.transfermarkt.technology/portrait/medium/216564-1489135012.jpg?lm=1
James Maddison,Attacking Midfield,19,15/16,England,Coventry,League One,England,Norwich,Premier League,England,€2.65m,False,https://img.a.transfermarkt.technology/portrait/medium/294057-1538664596.jpg?lm=1
Sam Baldock,Centre-Forward,25,14/15,England/Greece,Bristol City,League One,England,Brighton,Championship,England,€2.50m,False,https://img.a.transfermarkt.technology/portrait/medium/67211-1544623122.jpg?lm=1
Ashley Westwood,Defensive Midfield,22,12/13,England,Crewe Alexandra,League One,England,Aston Villa,Premier League,England,€2.50m,False,https://img.a.transfermarkt.technology/portrait/medium/91317-1410950604.jpg?lm=1
Will Vaulks,Defensive Midfield,25,19/20,Wales/England,Rotherham,League One,England,Cardiff,Championship,Wales,€2.35m,False,https://img.a.transfermarkt.technology/portrait/medium/238427-1552465593.jpg?lm=1
Joel Asoro,Centre-Forward,19,18/19,Sweden/Nigeria,Sunderland,League One,England,Swansea,Championship,Wales,€2.30m,False,https://img.a.transfermarkt.technology/portrait/medium/375391-1567020394.jpg?lm=1
John Brayford,Right-Back,27,14/15,England,Cardiff,Championship,Wales,Sheff Utd,League One,England,€2.30m,False,https://img.a.transfermarkt.technology/portrait/medium/s_91286_603_2013_09_26_1.jpg?lm=1
Shandon Baptiste,Central Midfield,21,19/20,Grenada/England,Oxford United,League One,England,Brentford,Championship,England,€2.25m,False,https://img.a.transfermarkt.technology/portrait/medium/533916-1596444470.jpg?lm=1
Anthony Pilkington,Left Winger,23,11/12,Ireland/England,Huddersfield,League One,England,Norwich,Premier League,England,€2.25m,False,https://img.a.transfermarkt.technology/portrait/medium/s_67322_1123_2013_03_06_1.jpg?lm=1
Simon Cox,Centre-Forward,22,09/10,Ireland/England,Swindon Town,League One,England,West Brom,Championship,England,€2.25m,False,https://img.a.transfermarkt.technology/portrait/medium/s_37150_703_2012_1.jpg?lm=1
David Healy,Centre-Forward,27,07/08,Northern Ireland,Leeds,League One,England,Fulham,Premier League,England,€2.25m,False,https://img.a.transfermarkt.technology/portrait/medium/s_14021_289_2009_1.jpg?lm=1
Freddy Eastwood,Centre-Forward,23,07/08,Wales,Southend United,League One,England,Wolves,Championship,England,€2.25m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Kieffer Moore,Centre-Forward,28,20/21,Wales/England,Wigan,League One,England,Cardiff,Championship,Wales,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/275590-1520421737.jpg?lm=1
Macauley Bonne,Centre-Forward,24,20/21,Zimbabwe/England,Charlton,League One,England,QPR,Championship,England,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/296577-1596803920.jpg?lm=1
Gavin Whyte,Right Winger,23,19/20,Northern Ireland,Oxford United,League One,England,Cardiff,Championship,Wales,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/325588-1547470211.jpg?lm=1
Tom Bayliss,Central Midfield,20,19/20,England,Coventry,League One,England,Preston,Championship,England,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ché Adams,Centre-Forward,20,16/17,Scotland/England,Sheff Utd,League One,England,Birmingham,Championship,England,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/346779-1447757564.jpg?lm=1
Antonee Robinson,Left-Back,23,20/21,United States/England,Wigan,League One,England,Fulham,Premier League,England,€2.10m,False,https://img.a.transfermarkt.technology/portrait/medium/349701-1536047233.jpg?lm=1
James McClean,Left Midfield,26,15/16,Ireland/Northern Ireland,Wigan,League One,England,West Brom,Premier League,England,€2.10m,False,https://img.a.transfermarkt.technology/portrait/medium/85935-1464869838.jpg?lm=1
Jamie Murphy,Left Winger,25,15/16,Scotland,Sheff Utd,League One,England,Brighton,Championship,England,€2.10m,False,https://img.a.transfermarkt.technology/portrait/medium/51730-1596699746.jpg?lm=1
Leonardo Lopes,Central Midfield,21,20/21,Portugal,Hull City,League One,England,Cercle Brugge,Jupiler Pro League,Belgium,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/348756-1626767761.jpg?lm=1
Andy Delort,Centre-Forward,23,15/16,Algeria/France,Wigan,League One,England,SM Caen,Ligue 1,France,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/122797-1593970837.jpg?lm=1
Jonjo Shelvey,Central Midfield,18,10/11,England/Ireland,Charlton,League One,England,Liverpool,Premier League,England,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/71292-1544619952.jpg?lm=1
Britt Assombalonga,Centre-Forward,20,13/14,DR Congo/England,Watford,Championship,England,Peterborough,League One,England,€1.90m,False,https://img.a.transfermarkt.technology/portrait/medium/186172-1500374977.jpg?lm=1
Martin Paterson,Centre-Forward,21,08/09,Northern Ireland/England,Scunthorpe Utd.,League One,England,Burnley,Championship,England,€1.90m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Gareth McAuley,Centre-Back,28,08/09,Northern Ireland,Leicester,League One,England,Ipswich,Championship,England,€1.90m,False,https://img.a.transfermarkt.technology/portrait/medium/40567-1464948818.jpg?lm=1
Lee Tomlin,Second Striker,25,14/15,England,Peterborough,League One,England,Middlesbrough,Championship,England,€1.89m,False,https://img.a.transfermarkt.technology/portrait/medium/104586-1439882843.jpg?lm=1
David McGoldrick,Centre-Forward,21,09/10,Ireland/England,Southampton,League One,England,Nottm Forest,Championship,England,€1.88m,False,https://img.a.transfermarkt.technology/portrait/medium/s_35416_677_2013_10_18_1.jpg?lm=1
Kayden Jackson,Centre-Forward,24,18/19,England,Accrington,League One,England,Ipswich,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/378872-1545151595.jpg?lm=1
Danny Ward,Centre-Forward,25,17/18,England,Rotherham,League One,England,Cardiff,Championship,Wales,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/124172-1560935844.jpg?lm=1
Dominic Calvert-Lewin,Centre-Forward,19,16/17,England,Sheff Utd,League One,England,Everton,Premier League,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/306024-1601540523.jpg?lm=1
Rico Henry,Left-Back,19,16/17,England,Walsall,League One,England,Brentford,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/339556-1538466547.jpg?lm=1
Sam Clucas,Central Midfield,24,15/16,England,Chesterfield FC,League One,England,Hull City,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/122223-1520417888.jpg?lm=1
Nahki Wells,Centre-Forward,23,13/14,Bermuda,Bradford,League One,England,Huddersfield,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/173483-1524468723.jpg?lm=1
Grzegorz Rasiak,Centre-Forward,30,09/10,Poland,Southampton,League One,England,Reading,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/s_15242_4000_2012_1.jpg?lm=1
Iain Hume,Centre-Forward,24,08/09,Canada/Scotland,Leicester,League One,England,Barnsley FC,Championship,England,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/s_34207_466_2013_12_17_1.jpg?lm=1
Andy Gray,Centre-Forward,31,09/10,Scotland,Charlton,League One,England,Barnsley FC,Championship,England,€1.78m,False,https://img.a.transfermarkt.technology/portrait/medium/s_13575_1027_2013_08_02_1.jpg?lm=1
John Marquis,Centre-Forward,27,19/20,England,Doncaster,League One,England,Portsmouth,League One,England,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/130395-1549537567.jpg?lm=1
Karlan Grant,Centre-Forward,21,18/19,England,Charlton,League One,England,Huddersfield,Premier League,England,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/314183-1548840871.jpg?lm=1
Nicky Bailey,Central Midfield,26,10/11,England,Charlton,League One,England,Middlesbrough,Championship,England,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ben Whiteman,Central Midfield,24,20/21,England,Doncaster,League One,England,Preston,Championship,England,€1.67m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Semi Ajayi,Centre-Back,25,19/20,Nigeria/England,Rotherham,League One,England,West Brom,Championship,England,€1.65m,False,https://img.a.transfermarkt.technology/portrait/medium/s_251912_9249_2013_11_07_1.jpg?lm=1
Joe Garner,Centre-Forward,20,08/09,England,Carlisle United,League One,England,Nottm Forest,Championship,England,€1.62m,False,https://img.a.transfermarkt.technology/portrait/medium/s_46111_466_2014_01_15_1.jpg?lm=1
Brad Potts,Right Midfield,24,18/19,England,Barnsley FC,League One,England,Preston,Championship,England,€1.60m,False,https://img.a.transfermarkt.technology/portrait/medium/237013-1551180679.jpg?lm=1
Lamine Koné,Centre-Back,30,19/20,Cote d'Ivoire/France,Sunderland,League One,England,R. Strasbourg,Ligue 1,France,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/57420-1618501905.jpg?lm=1
Josh Maja,Centre-Forward,20,18/19,Nigeria/England,Sunderland,League One,England,G. Bordeaux,Ligue 1,France,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/453824-1543494972.jpg?lm=1
Jordan Cousins,Central Midfield,22,16/17,Jamaica/England,Charlton,League One,England,QPR,Championship,England,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/128902-1468485415.jpg?lm=1
Lee Trundle,Centre-Forward,30,07/08,England/Ireland,Swansea,League One,Wales,Bristol City,Championship,England,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Colin Kazim-Richards,Centre-Forward,20,06/07,Turkey/England,Brighton,League One,England,Sheff Utd,Premier League,England,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/36802-1447850100.jpg?lm=1
Gabriel Zakuani,Centre-Back,20,06/07,DR Congo/England,Leyton Orient,League One,England,Fulham,Premier League,England,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_41990_1072_2013_09_23_1.jpg?lm=1
Leroy Lita,Centre-Forward,20,05/06,England/DR Congo,Bristol City,League One,England,Reading,Championship,England,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/s_20975_2288_2013_09_27_1.jpg?lm=1
Will Grigg,Centre-Forward,24,15/16,Northern Ireland/England,Brentford,Championship,England,Wigan,League One,England,€1.42m,False,https://img.a.transfermarkt.technology/portrait/medium/106676-1467209735.jpg?lm=1
Jonson Clarke-Harris,Centre-Forward,26,20/21,England/Jamaica,Bristol Rovers,League One,England,Peterborough,League One,England,€1.40m,False,https://img.a.transfermarkt.technology/portrait/medium/158631-1560934907.jpg?lm=1
